Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,USG%,TS%,PTS_per_TSA,FT_rate,3P_rate,AST_TO,TOV%,TRB%_approx,STL_per_min,BLK_per_min,STL%,BLK%,Raw_EFF,PF_per_min,Load,Creation_proxy,PTS_log,AST_log,TRB_log,STL_log,BLK_log,TOV_log
Aleksej Pokusevski,22.0,28.0,0.0,14.5,1.8,4.3,0.405,0.6,2.0,0.327,1.1,2.4,0.47,0.479,1.1,1.5,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,0.8,5.2,2024,39.03445583830632,0.5241924915473961,1.0483849830947922,0.3488363980548883,0.46511519740651774,1.8571163269096158,12.367469315425238,22.06895029727566,0.03448273483949321,0.03448273483949321,3.4482734839493214,3.4482734839493214,0.4896548347208037,0.055172375743189145,6.96,0.52,1.824549292051046,0.832909122935104,1.4350845252893227,0.4054651081081644,0.4054651081081644,0.5306282510621704
Alen Smailagić,20.0,15.0,1.0,5.6,0.7,1.8,0.407,0.3,0.7,0.4,0.5,1.1,0.412,0.481,0.1,0.4,0.333,0.4,0.7,1.1,0.3,0.2,0.3,0.3,0.7,1.9,2021,40.64278456645613,0.4807667977388778,0.9615335954777556,0.22222098766117965,0.38888672840706434,0.9999666677777407,13.180961419325927,19.642822066389172,0.0357142219388894,0.053571332908334095,3.57142219388894,5.35713329083341,0.37499933035833866,0.12499977678611289,2.5759999999999996,0.155,1.0647107369924282,0.26236426446749106,0.7419373447293773,0.18232155679395465,0.26236426446749106,0.26236426446749106
Alex Caruso,27.0,41.0,18.0,28.0,2.5,6.2,0.398,1.0,3.1,0.333,1.5,3.2,0.462,0.48,1.4,1.8,0.795,0.8,2.8,3.6,4.0,1.7,0.4,1.4,2.6,7.4,2022,29.97141786735076,0.5291754445431286,1.0583508890862572,0.2903221123836897,0.49999919354968786,2.8571224491253635,16.68253493501557,12.857138265307762,0.06071426403061999,0.014285709183675293,6.071426403061999,1.4285709183675293,0.41428556632658337,0.0928571096938894,12.392000000000001,1.1700000000000002,2.128231705849268,1.6094379124341003,1.5260563034950494,0.9932517730102833,0.33647223662121295,0.8754687373538999
Alex Caruso,28.0,67.0,36.0,23.5,1.9,4.3,0.455,0.8,2.3,0.364,1.1,2.0,0.556,0.551,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6,2023,25.038287217750124,0.5852830575186925,1.170566115037385,0.2558133585735848,0.5348824770174954,2.6363396696393666,18.69473369351854,12.340420280672221,0.06382976007244252,0.029787221367139842,6.3829760072442525,2.9787221367139844,0.4212764164781207,0.10212761611590804,8.783999999999999,0.8599999999999999,1.8870696490323797,1.3609765531356006,1.3609765531356006,0.9162907318741551,0.5306282510621704,0.7419373447293773
Alex Caruso,29.0,71.0,57.0,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.6,2.9,0.563,0.593,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,2024,33.50521480654536,0.614653584890963,1.229307169781926,0.18421028393383693,0.6184202389207384,2.499982142984693,14.55905307918773,13.240413505082403,0.05923342883852654,0.03484319343442738,5.923342883852654,3.4843193434427375,0.49825766611231137,0.08710798358606844,13.116,1.205,2.4069451083182885,1.5040773967762742,1.5686159179138452,0.9932517730102833,0.6931471805599453,0.8754687373538999
Alex Caruso,26.0,58.0,6.0,21.0,2.3,5.3,0.436,0.9,2.4,0.401,1.3,2.9,0.464,0.526,0.8,1.3,0.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,2021,34.152364689350144,0.5449582000030655,1.089916400006131,0.24528255607064894,0.45282933428427496,2.1538295859262617,18.126020460094175,13.809517233563222,0.05238092743765361,0.014285707482996436,5.238092743765361,1.4285707482996437,0.4142855170068967,0.09047614739231076,9.972000000000001,0.88,2.0014800002101243,1.33500106673234,1.3609765531356006,0.7419373447293773,0.26236426446749106,0.832909122935104
Alex Fudge,20.0,6.0,0.0,6.7,1.0,2.5,0.4,0.2,0.8,0.2,0.8,1.7,0.5,0.433,0.3,0.3,1.0,0.7,0.2,0.8,0.0,0.5,0.0,0.3,0.3,2.5,2024,43.76112871473326,0.47492220774237176,0.9498444154847435,0.11999952000191999,0.31999872000512,0.0,10.231888704335933,11.94028068614823,0.07462675428842644,0.0,7.462675428842644,0.0,0.2985070171537057,0.04477605257305586,2.932,0.125,1.252762968495368,0.0,0.5877866649021191,0.4054651081081644,0.0,0.26236426446749106
Alex Len,29.0,26.0,2.0,6.2,0.6,1.2,0.533,0.0,0.1,0.0,0.6,1.1,0.571,0.533,0.4,0.6,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1,1.7,2023,33.290268886663085,0.5805971270688042,1.1611942541376084,0.49999583336805525,0.08333263889467588,0.8333194446759221,29.069626600646313,37.09671436013812,0.03225801248707664,0.06451602497415328,3.2258012487076635,6.451602497415327,0.5967732310109178,0.17741906867892152,2.564,0.185,0.9932517730102833,0.4054651081081644,1.1939224684724346,0.18232155679395465,0.33647223662121295,0.4700036292457355
Alex Len,27.0,64.0,42.0,15.3,2.7,4.3,0.615,0.1,0.4,0.32,2.5,4.0,0.644,0.629,1.1,1.8,0.629,1.2,2.8,4.1,0.8,0.3,1.0,0.9,2.0,6.6,2021,39.16337309583458,0.6480741396815797,1.2961482793631594,0.418603677665866,0.09302303948130355,0.8888790124554172,15.02000163551129,26.79736810629535,0.019607830321679526,0.06535943440559842,1.9607830321679527,6.535943440559842,0.627450570293745,0.13071886881119685,6.792,0.49000000000000005,2.028148247292285,0.5877866649021191,1.62924053973028,0.26236426446749106,0.6931471805599453,0.6418538861723948
Alex Len,28.0,39.0,10.0,15.9,2.4,4.5,0.534,0.2,0.5,0.286,2.3,4.0,0.568,0.551,1.1,1.6,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,2.6,6.0,2022,39.647773806431566,0.5764785232926148,1.1529570465852297,0.3555547654338546,0.11111086419807957,1.0908991736438758,17.44921089909439,25.786147304309868,0.018867912661690148,0.037735825323380295,1.886791266169015,3.77358253233803,0.5345908587478876,0.16352190973464797,7.504,0.54,1.9459101490553132,0.7884573603642702,1.62924053973028,0.26236426446749106,0.4700036292457355,0.7419373447293773
Alex Len,30.0,48.0,0.0,9.3,1.0,1.7,0.617,0.0,0.1,0.0,1.0,1.6,0.641,0.617,0.4,0.7,0.588,1.0,1.7,2.7,1.0,0.2,0.7,0.6,1.4,2.5,2024,28.042980598945594,0.6225068600255974,1.2450137200511948,0.411762283751272,0.058823183393038866,1.6666388893518442,23.00604675595569,29.032226847067907,0.021505353220050302,0.07526873627017605,2.15053532200503,7.526873627017605,0.5913972135513833,0.1505374725403521,3.608,0.325,1.252762968495368,0.6931471805599453,1.308332819650179,0.18232155679395465,0.5306282510621704,0.4700036292457355
Alfonzo McKinnie,28.0,39.0,0.0,6.6,1.2,2.4,0.516,0.4,1.0,0.41,0.8,1.4,0.593,0.602,0.3,0.5,0.556,0.6,0.8,1.4,0.2,0.2,0.0,0.1,0.7,3.1,2021,41.21205876960793,0.5916007954168113,1.1832015908336226,0.20833246528139465,0.4166649305627893,1.9998000199980002,3.676457071849,21.212089072592317,0.030302984389417597,0.0,3.0302984389417595,0.0,0.5151507346200991,0.10606044536296158,2.9200000000000004,0.19500000000000003,1.410986973710262,0.18232155679395465,0.8754687373538999,0.18232155679395465,0.0,0.09531017980432487
Alfonzo McKinnie,29.0,17.0,3.0,12.1,1.4,3.6,0.393,0.5,1.6,0.333,0.9,2.0,0.441,0.467,0.1,0.5,0.25,0.8,1.2,1.9,0.3,0.1,0.2,0.4,1.5,3.5,2022,34.87600423470725,0.45811398399480624,0.9162279679896125,0.13888850308749143,0.44444320987997255,0.7499812504687382,9.478650524524824,15.702466361598049,0.008264455979788447,0.016528911959576894,0.8264455979788446,1.6528911959576893,0.2479336793936534,0.1239668396968267,4.5200000000000005,0.23500000000000001,1.5040773967762742,0.26236426446749106,1.0647107369924282,0.09531017980432487,0.18232155679395465,0.33647223662121295
Alize Johnson,24.0,18.0,0.0,10.5,2.2,3.8,0.588,0.1,0.3,0.167,2.2,3.4,0.629,0.596,0.7,0.7,1.0,1.5,3.5,5.0,0.8,0.3,0.3,0.5,0.9,5.2,2021,43.88567248983572,0.6329098517286961,1.2658197034573921,0.1842100415525222,0.07894716066536667,1.5999680006399875,10.850670896981562,47.61900226761689,0.028571401360570133,0.028571401360570133,2.8571401360570134,2.8571401360570134,0.904761043084721,0.0857142040817104,5.4079999999999995,0.42000000000000004,1.824549292051046,0.5877866649021191,1.791759469228055,0.26236426446749106,0.26236426446749106,0.4054651081081644
Alize Johnson,26.0,4.0,0.0,7.5,0.8,1.5,0.5,0.0,0.5,0.0,0.8,1.0,0.75,0.5,0.3,0.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8,1.8,2023,36.266618311175584,0.5232527717862105,1.046505543572421,0.33333111112592584,0.33333111112592584,0.2999970000299997,36.764570718490006,33.33328888894815,0.03999994666673778,0.0,3.999994666673778,0.0,0.3999994666673777,0.10666652444463408,3.02,0.15000000000000002,1.0296194171811583,0.26236426446749106,1.252762968495368,0.26236426446749106,0.0,0.6931471805599453
Alize Johnson,25.0,23.0,0.0,7.3,0.7,1.7,0.436,0.0,0.2,0.0,0.7,1.5,0.486,0.436,0.3,0.5,0.583,1.2,1.4,2.7,0.4,0.2,0.0,0.5,0.8,1.8,2022,33.15063951967189,0.4687475586064656,0.9374951172129312,0.29411591696519435,0.11764636678607773,0.7999840003199937,20.66107164846426,36.98625070376616,0.027397222743530493,0.0,2.739722274353049,0.0,0.4657527866400184,0.10958889097412197,2.82,0.17000000000000004,1.0296194171811583,0.33647223662121295,1.308332819650179,0.18232155679395465,0.0,0.4054651081081644
Alondes Williams,23.0,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2023,39.99992000016,0.0,0.0,0.0,0.0,0.0,99.99950000249999,19.99996000008,0.0,0.0,0.0,0.0,-0.19999960000080003,0.19999960000080003,2.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098
Alondes Williams,24.0,7.0,0.0,2.3,0.3,1.1,0.25,0.0,0.6,0.0,0.3,0.6,0.5,0.25,0.1,0.1,1.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.3,0.7,2024,62.7823357289751,0.3059413816312794,0.6118827632625587,0.09090826447032299,0.5454495868219379,0.0,20.775479394187016,4.347807183447029,0.0,0.04347807183447029,0.0,4.347807183447029,-0.08695614366894062,0.13043421550341086,1.4440000000000002,0.034999999999999996,0.5306282510621704,0.0,0.09531017980432487,0.0,0.09531017980432487,0.26236426446749106
Alperen Şengün,20.0,75.0,72.0,28.9,5.9,10.7,0.553,0.3,0.8,0.333,5.6,9.9,0.57,0.565,2.7,3.8,0.715,3.2,5.8,9.0,3.9,0.9,0.9,2.6,3.4,14.8,2023,51.80621044767805,0.5981243144808321,1.1962486289616643,0.3551398550094813,0.07476628526515397,1.4999942307914198,17.365737800068263,31.141857736381407,0.03114185773638141,0.03114185773638141,3.1141857736381406,3.1141857736381406,0.7266433471822326,0.11764701811521865,18.872,1.52,2.760009940032921,1.589235205116581,2.302585092994046,0.6418538861723948,0.6418538861723948,1.2809338454620642
Alperen Şengün,19.0,72.0,13.0,20.7,3.5,7.3,0.474,0.4,1.6,0.248,3.1,5.7,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6,2022,51.72944360896444,0.5512166384742323,1.1024332769484646,0.4383555638964879,0.21917778194824394,1.2999935000324998,18.67760676353496,26.570035473412815,0.0386473243249641,0.04347823986558461,3.8647324324964094,4.347823986558461,0.6135262736588049,0.14492746621861535,13.308,1.0,2.3608540011180215,1.2809338454620642,1.8718021769015913,0.5877866649021191,0.6418538861723948,1.0986122886681098
Alperen Şengün,21.0,63.0,63.0,32.5,8.4,15.6,0.537,0.5,1.8,0.297,7.8,13.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,2024,63.58151889799418,0.5840342205302146,1.1680684410604292,0.3589741288627379,0.11538454142016577,1.9230695266556666,12.582262590852404,28.615375810653596,0.03692306556213367,0.02153845491124464,3.692306556213367,2.153845491124464,0.7938459095858742,0.10153843029586758,25.664,2.055,3.095577608523707,1.791759469228055,2.33214389523559,0.7884573603642702,0.5306282510621704,1.2809338454620642
Amari Bailey,19.0,10.0,0.0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,2024,47.81531105336761,0.4246660832123958,0.8493321664247916,0.2916654513939525,0.33333194445023145,1.7499562510937223,12.869971460838286,13.846132544411471,0.046153775148038235,0.0,4.615377514803824,0.0,0.3230764260362676,0.030769183432025494,3.8079999999999994,0.255,1.1939224684724346,0.5306282510621704,0.6418538861723948,0.26236426446749106,0.0,0.33647223662121295
Amen Thompson,21.0,62.0,23.0,22.4,3.9,7.2,0.536,0.1,0.9,0.138,3.7,6.3,0.595,0.545,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,2024,43.74998046875873,0.5722884671223287,1.1445769342446575,0.3472217399698056,0.12499982638913003,1.7333217778548142,15.306106830503234,29.464272560592608,0.05803568837692484,0.026785702327811464,5.803568837692484,2.6785702327811465,0.6696425581952867,0.10267852558994393,12.4,0.9950000000000001,2.3513752571634776,1.2809338454620642,2.028148247292285,0.832909122935104,0.4700036292457355,0.9162907318741551
Amida Brimah,26.0,5.0,0.0,5.8,1.0,1.6,0.625,0.0,0.0,,1.0,1.6,0.625,0.625,0.6,0.6,1.0,0.4,1.2,1.6,0.2,0.0,1.0,0.8,0.8,2.6,2021,45.93095529145641,0.6974211511740817,1.3948423023481633,0.3749976562646483,0.0,0.24999687503906204,30.02991730511522,27.586159334208048,0.0,0.1724134958388003,0.0,17.24134958388003,0.6896539833552013,0.13793079667104025,2.864,0.17,1.2809338454620642,0.18232155679395465,0.9555114450274363,0.0,0.6931471805599453,0.5877866649021191
Amir Coffey,25.0,50.0,9.0,12.5,1.1,2.9,0.386,0.2,0.8,0.275,0.9,2.1,0.429,0.424,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,2023,30.975975219219826,0.4896299261810882,0.9792598523621764,0.44827431629546105,0.27586111772028377,2.749931251718707,10.3305518322525,8.799992960005634,0.00799999360000512,0.00799999360000512,0.799999360000512,0.799999360000512,0.26399978880016894,0.0799999360000512,4.972,0.39,1.4816045409242156,0.7419373447293773,0.7419373447293773,0.09531017980432487,0.09531017980432487,0.33647223662121295
Amir Coffey,24.0,69.0,30.0,22.7,3.1,6.8,0.453,1.4,3.7,0.378,1.7,3.1,0.542,0.556,1.5,1.7,0.863,0.4,2.5,2.9,1.8,0.6,0.2,0.7,1.3,9.0,2022,36.33478575560099,0.5961836298574061,1.1923672597148123,0.24999963235348185,0.5441168468869899,2.571391837259468,8.486895626945167,12.775324768579397,0.026431706417750476,0.008810568805916826,2.643170641775048,0.8810568805916826,0.436123155892883,0.05726869723845937,10.048,0.81,2.302585092994046,1.0296194171811583,1.3609765531356006,0.4700036292457355,0.18232155679395465,0.5306282510621704
Amir Coffey,23.0,44.0,1.0,9.0,1.0,2.3,0.437,0.5,1.3,0.411,0.5,1.1,0.468,0.549,0.6,0.9,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.2,2021,33.28885190127566,0.5934696087922523,1.1869392175845046,0.3913026465102326,0.5652149338481137,1.6666111129629013,10.013317712557702,11.111098765445817,0.022222197530891635,0.0,2.2222197530891634,0.0,0.3333329629633746,0.07777769135812071,3.4959999999999996,0.26,1.4350845252893227,0.4054651081081644,0.6931471805599453,0.18232155679395465,0.0,0.26236426446749106
Amir Coffey,26.0,70.0,13.0,20.9,2.4,5.0,0.472,1.0,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,2024,28.42103903299568,0.6066165319549045,1.213233063909809,0.19999960000080003,0.51999896000208,2.199956000879983,8.417494246642683,10.04784208237221,0.02870812023534917,0.009569373411783058,2.870812023534917,0.9569373411783058,0.3540668162359731,0.07177030058837293,7.040000000000001,0.55,2.028148247292285,0.7419373447293773,1.1314021114911006,0.4700036292457355,0.18232155679395465,0.4054651081081644
Anderson Varejão,38.0,5.0,0.0,7.2,0.8,3.2,0.25,0.0,0.2,0.0,0.8,3.0,0.267,0.25,1.0,1.8,0.556,1.4,2.6,4.0,0.6,0.0,0.4,0.2,0.6,2.6,2021,58.22214135813701,0.3256504868474778,0.6513009736949557,0.5624982421929932,0.062499804688110346,2.9998500074996244,4.770980985255283,55.5554783951689,0.0,0.0555554783951689,0.0,5.55554783951689,0.5833325231492733,0.08333321759275335,4.792,0.25,1.2809338454620642,0.4700036292457355,1.6094379124341003,0.0,0.33647223662121295,0.18232155679395465
Andre Drummond,30.0,79.0,10.0,17.1,3.4,6.1,0.556,0.0,0.0,0.0,3.4,6.0,0.56,0.556,1.6,2.8,0.592,3.4,5.6,9.0,0.5,0.9,0.6,1.0,1.8,8.4,2024,48.72511770460953,0.5728306426205093,1.1456612852410186,0.45901564095796565,0.0,0.49999500004999947,12.001905902657342,52.63154816868528,0.05263154816868528,0.035087698779123516,5.263154816868528,3.5087698779123517,0.8479527204954851,0.10526309633737056,8.832,0.52,2.2407096892759584,0.4054651081081644,2.302585092994046,0.6418538861723948,0.4700036292457355,0.6931471805599453
Andre Drummond,29.0,67.0,0.0,12.7,2.5,4.1,0.606,0.0,0.0,0.0,2.5,4.0,0.613,0.606,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0,2023,47.52752163187273,0.6077783472885996,1.2155566945771992,0.4634135038695028,0.0,0.45454132235161493,18.223959204838962,51.96846301695826,0.055118066836167844,0.03149603819209592,5.511806683616785,3.1496038192095916,0.8346450120905416,0.13385816231640763,6.536,0.4,1.9459101490553132,0.4054651081081644,2.028148247292285,0.5306282510621704,0.33647223662121295,0.7419373447293773
Andre Drummond,28.0,73.0,36.0,19.7,3.4,5.9,0.57,0.0,0.0,0.0,3.4,5.9,0.574,0.57,1.2,2.2,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022,42.98474975393413,0.5751302051103595,1.150260410220719,0.37288072393097643,0.0,1.124992968793945,18.894639944922126,47.20809786390972,0.05583753510785021,0.04568525599733198,5.583753510785021,4.568525599733198,0.8071061892861986,0.13197962843673686,10.268,0.7550000000000001,2.186051276738094,1.0296194171811583,2.33214389523559,0.7419373447293773,0.6418538861723948,0.9555114450274363
Andre Drummond,27.0,46.0,46.0,27.0,6.1,12.4,0.493,0.0,0.2,0.0,6.1,12.3,0.5,0.493,2.7,4.5,0.6,3.6,8.4,12.0,2.0,1.4,1.1,2.7,3.2,14.9,2021,63.25923582991266,0.5180803073155026,1.0361606146310052,0.36290293314279587,0.016129019250790928,0.7407379972666768,15.80795327403204,44.44442798354519,0.051851832647469384,0.0407407256515831,5.185183264746939,4.07407256515831,0.7629626803841923,0.11851847462278718,19.080000000000002,1.145,2.766319109226186,1.0986122886681098,2.5649493574615367,0.8754687373538999,0.7419373447293773,1.308332819650179
Andre Iguodala,37.0,63.0,5.0,21.3,1.5,3.9,0.383,1.0,2.9,0.33,0.6,1.0,0.53,0.504,0.4,0.6,0.658,0.6,2.9,3.5,2.3,0.9,0.6,1.1,1.4,4.4,2021,24.713603420843462,0.5283368675867735,1.056673735173547,0.15384575936984776,0.7435878369542642,2.0908900828174284,20.896616837733976,16.431917168114005,0.042253501289436016,0.028169000859624007,4.225350128943601,2.8169000859624007,0.37558667812832014,0.06572766867245601,7.564,0.6799999999999999,1.6863989535702288,1.1939224684724346,1.5040773967762742,0.6418538861723948,0.4700036292457355,0.7419373447293773
Andre Iguodala,39.0,8.0,0.0,14.1,0.9,1.9,0.467,0.1,1.1,0.111,0.8,0.8,1.0,0.5,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1,2023,22.524806719995237,0.5057779105110284,1.0115558210220568,0.21052520776206443,0.5789443213456772,2.1817983472877516,34.63465165411948,14.893606458435137,0.0354609677581789,0.02836877420654312,3.54609677581789,2.8368774206543117,0.37588625823669636,0.09929070972290091,5.5760000000000005,0.585,1.1314021114911006,1.2237754316221157,1.1314021114911006,0.4054651081081644,0.33647223662121295,0.7419373447293773
Andre Iguodala,38.0,31.0,0.0,19.5,1.5,3.9,0.38,0.5,2.4,0.23,0.9,1.5,0.617,0.45,0.5,0.6,0.75,0.7,2.5,3.2,3.7,0.9,0.7,0.9,1.1,4.0,2022,25.969217451683356,0.4803062432607031,0.9606124865214062,0.15384575936984776,0.615383037479391,4.1110654326063045,17.77247675261305,16.41024799474462,0.04615382248521924,0.03589741748850385,4.615382248521924,3.5897417488503853,0.4666664273505501,0.05641022748193463,8.764,0.9400000000000002,1.6094379124341003,1.547562508716013,1.4350845252893227,0.6418538861723948,0.5306282510621704,0.6418538861723948
Andre Jackson Jr.,22.0,57.0,8.0,10.0,0.9,1.8,0.5,0.3,0.8,0.37,0.6,0.9,0.611,0.585,0.1,0.2,0.727,0.8,1.2,2.0,0.9,0.3,0.1,0.5,1.6,2.2,2024,23.87997612002388,0.5826240327116912,1.1652480654233823,0.11111049383058982,0.4444419753223593,1.7999640007199857,20.93793577078823,19.99998000002,0.02999997000003,0.009999990000010001,2.9999970000030003,0.9999990000010001,0.3999996000004,0.15999984000016002,3.2880000000000003,0.29000000000000004,1.1631508098056809,0.6418538861723948,1.0986122886681098,0.26236426446749106,0.09531017980432487,0.4054651081081644
Andre Roberson,29.0,5.0,0.0,12.6,0.4,2.8,0.143,0.2,1.6,0.125,0.2,1.2,0.167,0.179,0.2,0.4,0.5,1.4,1.6,3.0,0.8,0.6,0.2,0.4,0.8,1.2,2021,26.793629528865452,0.2016122257653704,0.4032244515307408,0.14285663265488338,0.5714265306195335,1.9999500012499687,11.848306136533957,23.80950491309134,0.04761900982618268,0.01587300327539423,4.761900982618268,1.5873003275394226,0.22222204585551916,0.06349201310157691,4.176,0.22000000000000003,0.7884573603642702,0.5877866649021191,1.3862943611198906,0.4700036292457355,0.18232155679395465,0.33647223662121295
Andrew Funk,24.0,5.0,0.0,2.6,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2024,30.769112426490665,0.0,0.0,0.0,0.7499906251171861,0.0,0.0,0.0,0.07692278106622667,0.07692278106622667,7.692278106622666,7.692278106622666,-0.15384556213245335,0.0,0.8,0.0,0.0,0.0,0.0,0.18232155679395465,0.18232155679395465,0.0
Andrew Nembhard,24.0,68.0,47.0,25.0,3.8,7.7,0.498,0.9,2.5,0.357,2.9,5.2,0.567,0.557,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,2024,38.20798471680611,0.5712859273647202,1.1425718547294403,0.10389596896627408,0.3246749030196065,2.7333151112325913,15.703501147925936,8.399996640001344,0.03599998560000576,0.0039999984000006405,3.599998560000576,0.399999840000064,0.4359998256000697,0.08399996640001345,13.652,1.2799999999999998,2.322387720290225,1.62924053973028,1.1314021114911006,0.6418538861723948,0.09531017980432487,0.9162907318741551
Andrew Nembhard,23.0,75.0,63.0,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,2023,38.59418891514893,0.5306070927087884,1.0612141854175767,0.09302314764750275,0.4069762709578245,2.647043252686749,15.959429253258307,9.782605151230017,0.03260868383743339,0.007246374186096309,3.260868383743339,0.7246374186096309,0.40579695442139324,0.0869564902331557,15.152,1.375,2.3513752571634776,1.7047480922384253,1.308332819650179,0.6418538861723948,0.18232155679395465,0.9932517730102833
Andrew Wiggins,27.0,37.0,37.0,32.2,6.8,14.3,0.473,2.4,6.1,0.396,4.4,8.2,0.53,0.557,1.2,1.9,0.611,1.6,3.4,5.0,2.3,1.2,0.8,1.3,2.9,17.1,2023,51.043462408862595,0.5648780623162908,1.1297561246325816,0.1328670399531189,0.4265731282705396,1.7692171598680007,7.909462211327445,15.527945488215684,0.03726706917171764,0.024844712781145094,3.726706917171764,2.4844712781145093,0.5248445575016902,0.09006208383165096,18.736,1.315,2.89591193827178,1.1939224684724346,1.791759469228055,0.7884573603642702,0.5877866649021191,0.832909122935104
Andrew Wiggins,25.0,71.0,71.0,33.3,7.1,14.9,0.477,2.0,5.2,0.38,5.1,9.7,0.529,0.543,2.4,3.4,0.714,1.2,3.7,4.9,2.4,0.9,1.0,1.8,2.2,18.6,2021,54.642626233445576,0.5672111690588137,1.1344223381176275,0.22818776631693535,0.3489930543670776,1.3333259259670778,9.892278581952857,14.714710295882796,0.027027018910805133,0.030030021012005702,2.702701891080513,3.00300210120057,0.5165163614064979,0.06606604622641254,20.596,1.4100000000000001,2.975529566236472,1.2237754316221157,1.7749523509116738,0.6418538861723948,0.6931471805599453,1.0296194171811583
